"aseg_Left_Cerebellum_White_Matter","aseg_Left_Cerebellum_Cortex","aseg_Left_Thalamus_Proper","aseg_Left_Caudate","aseg_Left_Putamen","aseg_Left_Pallidum","aseg_Left_Hippocampus","aseg_Left_Amygdala","aseg_Left_Accumbens_area","aseg_Right_Cerebellum_White_Matter","aseg_Right_Cerebellum_Cortex","aseg_Right_Thalamus_Proper","aseg_Right_Caudate","aseg_Right_Putamen","aseg_Right_Pallidum","aseg_Right_Hippocampus","aseg_Right_Amygdala","aseg_Right_Accumbens_area","aseg_Optic_Chiasm","aseg_CC_Posterior","aseg_CC_Mid_Posterior","aseg_CC_Central","aseg_CC_Mid_Anterior","aseg_CC_Anterior"
-0.640748672615394,-0.363538038983741,-0.623427465297165,0.597829960850668,1.37084505855237,0.933197879930635,0.426004085319291,-0.51081568077753,0.128667215835339,-0.688630703631682,-0.617997275620606,-0.829745389270341,0.697897803568812,1.54857389479994,1.36438565099708,0.220144001811378,0.455670251310716,-0.689570873616621,-1.71546622025293,0.400528227010227,-0.934746930405614,-0.461716118348256,-0.323499676492463,0.7532167368146
-0.0746675169748431,1.25128769540414,0.358817947756637,0.958588221017366,1.96351197688534,1.63051125948482,1.62884810391026,1.02599917998506,1.13390983843349,-0.188739083600324,1.02350262743265,0.847982556966498,1.30828184175296,1.77317704765978,0.791216111558103,1.53599878772596,1.86934125272817,0.985003829486141,0.639958278293631,1.54790163919443,0.234438445919946,1.82361480412537,1.25211732917156,0.484525386255006
-0.280812677699437,0.0272702021376,-1.89774290658683,-2.02215039144495,-1.45643932570095,-1.51903635470984,-0.809213577836302,0.10766877813263,-0.737012596052586,-0.648990587660943,-0.215904585955944,-1.6766516896599,-1.87122179806396,-1.56775706459719,-1.78869962860459,-0.484810349124054,-0.252006720232187,-1.21220883827927,-0.473926908519036,-0.370626497002648,-1.14580331638988,-0.738191941194707,-0.24759680990086,0.81548855196575
0.228167742683717,2.09973708825225,-0.143319971263731,0.388239245296846,0.359241296466917,0.240539462856787,-0.24781944689785,0.401250530066352,1.26956879429868,0.385656850785674,1.99259570324108,0.903677041061884,0.46386555004649,-1.03587382441295,0.850404461872227,0.360999866377473,0.585677495191071,0.803680453990938,0.310528278496909,-0.702391484457216,-0.97494814678357,2.30547266680061,1.70120928983854,0.137417675875443
0.210476582893642,1.12303981412207,0.388636906829861,0.327502285407744,1.16935844059932,0.901544135064358,0.581096429047483,1.37804671466518,1.02850575761738,-0.135432495765717,0.30404257480756,0.146056986294788,0.0124760834350871,1.08470641423006,0.890008431567706,0.467879316327786,0.734197097423321,1.44684513295334,1.99062127746019,0.999483352457121,0.754541682809755,-0.0728270488499521,0.732815216907343,1.9409939517347
-0.419465344672057,-0.127962515434948,-0.558671367608299,-1.12305056934056,-0.0509227537843906,-0.242645642601987,0.254348481581294,-0.0510240607504633,0.537596010853422,-0.295719637545449,0.0289230712335211,-0.553570776585166,-1.01381448648508,0.0384728852288554,-1.08496755170798,0.357624725852726,-0.429557066243546,0.195713842036431,-0.723058345865307,-1.11136553105142,-0.622349978135246,0.992364418072746,0.223000962967078,-0.352107982118324
-0.885152764268117,-0.558426581389897,-0.618754344845391,-0.0972708023246118,1.32223515357868,-0.359950697106429,0.458628688368911,0.105580714463115,1.70875246436583,-0.993113818706267,-0.734703707062209,-0.874169673244263,-0.0379368295026126,1.410879768114,-0.198883130828894,0.443578304549609,-0.154816838884738,-0.358922365360661,0.318764028491827,-0.540018493418097,-0.0545077967966143,-0.235674346702367,-0.486058315776145,-1.2884915729097
0.66663522739952,1.16411129422739,-0.0534180349534152,-1.32087952440792,-0.00691496999164804,1.16548050769935,-0.650356856833154,-0.281128677130948,-0.4930216682375,0.758876441283106,1.43701011140358,-0.117315554407753,-1.03397965166016,0.0281949482204641,0.888702806193131,-0.0822685892059297,0.175460463529756,0.340772542432595,0.160225841089654,-0.722512633202697,0.068608428360877,-0.561976581578288,-0.857349838186736,-1.0117279500157
0.289475522037534,-0.0600110623926068,0.579567256716622,0.0255528276733507,-0.191431266089975,0.153491664474522,0.414961911979421,-0.308273504834635,0.492701680135446,-0.0533969267549124,0.000222079802548243,0.115966646164668,-0.213412545689606,-0.122951184255873,0.688942123882963,-0.264301168173935,0.0770083759310416,1.55243933397701,1.89591015251863,-0.0954814862504806,0.179161773400256,0.328822443241265,0.734712788572134,-0.243132305603811
-0.457436614465389,0.279256840502946,0.184466048996407,-0.546531489758288,-0.515017911624843,-0.415810246870449,-0.190600912318517,-0.405577271834005,0.689846349810036,-0.492928296054182,0.0539995374609244,-0.364712859986667,-0.908529056772888,-0.429928979315316,-0.530511975971264,-0.351829812449035,-0.671479931069449,0.96153845148088,-1.02160428318109,1.17074708363959,1.60295485345287,1.36059375575395,1.50955455169475,0.574473563695556
-0.0946959234851518,0.969240229046814,0.610721393061781,-0.265213316811621,-0.0477587954724944,-1.04283369297157,0.97309358261291,0.85394273361707,1.90296924290664,-0.0891795708285907,1.07862493154665,0.396955713270662,-0.368141409244546,0.45835684124812,-1.11760818607239,1.20973520366711,1.47384996066495,2.95502897383697,-0.136261158727395,0.674737370378884,-0.44228202977565,0.903041459922355,0.603780343701619,-0.854895230375763
-0.861996042916881,-1.24311437058401,-1.01507946506488,1.00505681572617,0.128991421132996,0.89130321760762,-0.729157821122235,-0.30451499022951,0.267254062834308,-0.475441090120844,-1.08290413510277,-1.14180957127435,0.983700240761771,0.123114719415604,0.574482299378444,-0.0984692637247136,-0.546942247611245,0.0218567231792662,-0.776590720832274,0.326594703712877,0.701777586313687,-0.261802831059284,-0.379161778659638,0.857579686280881
-1.03534783427451,-1.34752331617942,-0.54665477216088,-0.427949806165279,-0.614251149588869,-0.566631031233303,-0.412950130025923,-1.03617250002735,-0.705781757292255,-1.01578105832994,-0.981220622604467,-0.643732377556871,-0.326066016523465,-0.583795742176228,-1.14676715277126,0.281796568730084,-0.434605891248608,-1.30927017457376,-1.06072409565695,-0.275168023884549,-0.230388118450173,0.610767018627535,0.928897622268984,-0.00500027173876264
-0.892811741982113,-0.0129274166888874,-0.8190309356357,-0.434505541518388,0.603153719056756,-0.777966327840513,-0.753751752651949,0.237546338376425,1.00020280999082,-0.851305804204831,-0.0852412723956238,-0.930192415595613,-0.631645827253523,0.45881027964555,-0.529206350596688,-0.829299692016537,0.0572338113278806,-0.550911821767347,0.355824903468958,-0.51942941098086,-0.330053634053856,-0.96119551698514,-0.446841834703817,-0.804155232845196
-0.5832164456558,-1.08143255677365,0.0382641377194823,-0.376468002068801,-0.105716759094961,-0.14070196428265,-0.355731595446591,0.49229010605718,-0.765315543679136,-0.617543007243009,-0.953142852701709,-0.294684432047479,-0.426310154941892,0.106035206445778,-0.0522178804181603,0.0306861136889268,0.629433978568278,-1.01275312523454,-1.13278690811248,-0.219951848257413,1.33243416824288,1.33385763222594,1.37419443960639,-0.289836166967174
0.741211376595892,1.52492861625906,2.1946866966678,2.62663723689236,1.04653933158298,1.64028668069352,2.80207902127158,2.95411717241464,2.04253205361687,0.520374464562038,1.43110590745206,2.32591064473934,2.92459738886321,0.852697100878886,1.33130980817448,3.69563870482723,2.48656010959704,2.36519469943199,0.331117653484204,0.993400214464301,1.45806296942399,1.01423942823203,0.845404469018221,1.69075350936804
0.362613365559918,0.522522343305502,-0.505931865366851,0.454760677556339,0.0920306353985695,0.534267595365926,-0.0452959495052114,-0.424787457593538,0.926029567935039,-0.0255496534408994,0.157552714543875,-0.409465402216555,0.469682424616225,0.598469306053686,0.377332867817429,0.53290702377124,-0.649180953963757,0.787681332623714,-1.09160815813789,0.765516506579428,1.45806296942399,0.985680387190744,1.5690117971915,1.51085715448693
-0.780839645262004,-1.45121569552618,-0.320008430249848,-1.25223711894595,-0.433042628089343,-1.26487540328355,-0.890022210005359,-1.1447518108421,-0.694070192757131,-0.959498706460461,-1.45855911151787,-0.494921968186096,-1.17319684969581,-0.393956199785947,-0.492648840108552,-0.777097518567121,-1.0913738773238,-0.974355233953205,0.555541840845721,-0.0926738840999482,0.34666684164174,-0.119007625852876,-0.382324398100955,-0.0580466327934462
0.286598910689554,1.19403230441476,0.190919405810762,0.039435561362288,2.39539228645921,1.69987020044181,2.4745781983504,1.56388438125196,2.12451300536274,0.130402424683089,1.28399282566016,0.537340827405004,0.0427238311977067,2.10479166231287,0.50484894606771,1.56097482760909,1.81885300267755,1.66443318354758,0.0531610911557198,0.977490468944619,0.213500312389761,-0.159111811144888,-0.243169142683016,1.21045330547073
1.66848704461714,-1.14197366617146,-0.414249692693954,-0.339447378898301,-0.661854340554221,-0.887823442376419,-0.717864689297367,-1.3055327133947,-1.26891281868947,1.66979087640308,-1.34334513163068,-0.334075422763272,-0.258590271514545,-0.584400326706133,0.315533266754153,-1.52435363074604,-1.74603818631355,-1.77857773467899,-0.636582970918667,-1.05755315649955,-0.475783043423947,-0.953296207760956,-0.644821811730248,-1.62291428390662
0.259846425153343,0.250751485587294,-0.4146947517846,-1.48959330187765,-1.21957390116943,-0.359950697106429,-0.67645653927285,-0.170461302646686,-1.00052279809288,0.134149683097375,0.106432148663679,-0.340093490789296,-1.09389345972843,-1.19729789389768,-1.16678674184809,-0.642091897577252,-0.899939262548519,-1.28793801275079,-1.99959959507761,0.22692482736898,0.445494831904217,0.601652431061169,0.760646267990932,-0.183743444857806
1.70890343405626,1.60986793256199,1.08993876891393,1.16220164845512,0.667008150442302,1.77295311138307,0.909099168938657,2.04497425070807,0.961164261540411,2.01112203255149,1.11291851616503,1.06080332625044,0.659312535589572,0.710015151821222,1.43271337893324,-0.0316414813347289,1.23066488958778,0.683153739691185,1.33587915286421,0.243770440272173,1.34415952301978,2.02109753472998,1.30524933578568,-0.168175491070018
-0.0188252991821878,-1.0395571242918,-0.324347756383638,-0.373382950137926,-0.234000887013674,0.514251256700484,-0.0540794964801089,-0.389290375211793,-0.894142753565501,-0.132640420868797,-0.798075496141796,-0.313942249730755,-0.549821791639256,-0.370679695384592,-0.0926922670300242,-0.0280413314416649,0.269705196957587,-0.196797935506126,-1.29132509551465,-0.4403486170742,1.01584958926647,-0.259372274374919,-0.141965320560879,-0.317512529256574
-0.204942053396473,-0.498706901594199,-1.3860362171176,-0.832862872092626,-0.900589376815501,-0.319918019775548,0.138405661512647,-0.722545336866289,-0.927325519748352,-0.440356464771395,-0.555593119966405,-0.715839774450504,-0.34545559842258,-1.00866752056721,-0.0813768471170303,-0.50033599553789,-0.794755408276387,-0.132801450037231,0.129341778608712,-1.65604034825469,-1.24295625596994,-0.941143424339134,-1.69670903791221,-0.860661139186055
-0.95839848071605,-0.492362668709844,-1.10854187410036,-0.816087902218492,-0.323023168607488,-0.315728553543246,-1.35178582239997,-0.940956796697493,-0.29392507114039,-0.797705313749496,-0.648813940134205,-0.500502358537499,-0.941879137639367,-1.08801924011729,-0.204976049243583,-1.03068307665976,-0.640766245621987,-0.994620787685022,-0.389510471071126,-0.950864274779326,-0.432231725681161,-0.752167642129802,-0.181181801633208,-1.41130543056892
0.664369895962986,0.299914921134645,-0.836944564034167,-0.572754431170725,-0.604615458366275,0.701846244657986,0.330388902535408,1.21058400837013,-0.468622575455991,0.491204629454747,0.727275594731951,-0.552367162979961,-0.22756694047596,-0.482981271814509,1.20335852146601,0.695813806432348,0.12034412389116,0.514629661289761,0.607015278313959,-0.575113520299751,-0.728715696468588,-1.17143867018266,-1.03192643134742,-0.970789997462627
-0.96976109554057,-2.32172134705213,-0.69497071411837,0.153196851313305,-1.73788779917283,-1.98499809899138,-0.944982118219718,-1.32349006095253,-0.574026656272108,-0.989219608981616,-2.34112279830355,-0.668898843847517,0.222853047040488,-2.09057153683284,-1.82960922367464,-1.00885716793306,-1.64253727370977,-0.433584931741039,0.312587215995638,0.479141087225133,0.753704157468547,0.725003182792663,-0.59991261566355,0.75379332769563
-1.13739562184408,0.0719594679373087,0.0777631320142376,2.05493855095208,-0.165112885586472,0.888975736367452,0.903327123783723,1.1917914353445,0.415600546945879,-0.771768407470218,0.204409133125755,0.901707491526094,2.42085605112419,0.551160566588592,0.186276354671103,0.232744526437097,1.82852991727058,0.836745304816534,0.345530215975311,-1.35515898445598,-1.93056456110124,-1.06327889772845,-1.33680294549036,-0.515859792330609
-0.7318293794208,-1.15840225821359,0.604713095338071,-0.335205432493348,-0.155477194363879,-0.803103125234321,-0.403413707596035,-0.00299859635163245,-1.1820520483873,-0.560231996200978,-1.01479258229544,0.1693633224683,-0.356895451743059,-0.473610211600977,-1.69861147775882,0.0144854391701429,-0.266732459830286,-0.97115540967976,0.256995903529942,0.0893523219928966,0.388543108702111,-0.832983651884918,-0.69036353168521,0.0491992710779801
0.582134769052617,1.42261693773286,0.693613648694437,1.11438334352656,0.463364288185693,0.0799432572852295,-0.979363430664318,-0.325813239658556,-0.142650695895037,0.604981681504216,1.17998043271432,-0.259232540403264,1.09499644086269,0.667694234727848,0.846052377290306,-0.856075806846194,0.0812157301019269,-0.513580538577158,0.347589153474041,-0.00750995220046837,-0.888683036639206,-1.04201152674026,-0.888976032599904,-0.59196978862646
-0.602022292343217,1.42469672757649,0.965878547396595,-0.149138237912448,-0.0979506796021244,-1.09543476899936,-0.669178743207935,-1.188183535168,-1.02492189087439,-0.53958533709481,1.85404371717888,0.763073088090232,-0.36717193014959,-0.226335138869689,-0.889123745521543,-0.13537080012861,-0.979037520961162,-0.228796178240574,1.15057477797855,-1.18015178373946,0.099596865985551,0.0426243936573569,-0.977529376956774,0.127615630897947
-1.20150809726218,0.319821481066545,0.571667457857671,1.7414201484769,0.430861807345301,-0.678815627009376,0.285216375235934,0.615068249824625,0.893822765463447,-1.08194588582142,0.40999023460418,0.642164630476477,2.03791180861667,0.927060998057244,-0.650629510432279,0.391376131100193,1.4612278981523,1.35938326947918,0.804673278191992,-1.39212574610465,-2.22118585450021,-1.13498031991719,-1.33490537382557,-0.527391609951193
1.21106988264652,-0.999446891593194,0.254229061455031,0.643334476831074,0.837430450423999,0.972299564765449,1.17386037061057,0.638036950189283,-0.204136409704439,-0.731907864533933,-0.339318849109127,0.648948634433086,0.513502879708226,0.433115437124572,1.09150994771064,1.0535787020555,0.28316873030442,-0.0432063703807777,-0.362744283587642,1.30831958901568,1.65990657665498,1.7397605985148,1.67843842986106,0.833362869277655
-0.2930742335702,-0.0204950553636123,-1.24183707174857,-0.274082841112886,0.106124631515198,-1.53905269337529,-0.596400782558783,-0.00341620908553495,-0.393473369688945,-0.347446498793641,-0.0783858355852538,-1.54961574460147,-0.455976215247538,0.0287995327503689,-1.16025861497521,-1.6933356663517,-0.558722839289724,-0.802631331278336,0.64819402828855,-1.13242254718041,-1.0126367871379,-1.02438999077861,-1.42978395706507,-0.735540918002724
1.553890040042,1.5182872705399,2.19424163757715,2.48241105912395,1.94380914557944,1.95635863310827,0.797422643114959,1.27698443306068,1.19929940708794,1.49106134517264,1.35138275354009,2.91962041036127,2.37781117930816,1.66858392398616,1.26689895636205,1.98691756183213,1.43514230229281,2.04307905590521,-0.179498846200715,0.101518597978537,0.162411266576108,0.711027481857567,-0.478468029116985,-0.737270690645812
0.423309865002289,-0.11377100826664,0.397983147733409,-0.442989434328294,-0.320003026582495,-0.601543249835816,-0.37380060636638,-1.4065949949992,-0.3798098777313,0.452482959173785,0.472033577794677,0.230091099821815,-0.0104036232058693,-0.258529265087148,0.0583250679626291,-0.318978444674833,-0.697565526928938,-0.479449079660414,0.158166903590925,-1.53624932316531,-2.03106760204613,-1.974130015194,-1.95794140376498,-1.78608950323788
-0.353051580175576,-1.1562176050165,-0.717001139105304,-0.56369209112378,-0.374653215606162,0.342948637424157,-0.414706839420904,0.307287664938205,-0.837536858312401,1.94356116761155,-1.64824806402681,-1.06029210437639,-0.728593736749099,-0.564449037219256,0.157117387972233,-0.0424419310139188,-0.0361694512657726,-0.26186102906617,-0.50069309600252,-0.433797545389625,0.968110644817647,0.260766856079062,-0.560696134591222,-0.0955250400603424
3.52940288326704,-1.0330206419261,2.10178061149563,0.667243629295356,0.90861951244167,0.0697023398284923,0.351469415275161,0.738681619059877,0.0759651754272802,2.40193904246503,-0.358310705153165,2.37285157534233,0.737452550643007,0.878845381797293,1.20248810454963,0.537407211137569,1.13221280198907,0.00585760181204235,2.08327346490302,0.805290870378636,0.0962467646207215,-1.02803582580516,-0.610032997875764,0.0197931361454922
3.48355688990862,0.137149519338525,1.23958988814335,1.52006767243662,0.0685885806331544,0.486321481818474,-0.0849473901347494,0.478508885838384,-1.61245204505311,3.27662997958023,0.613668870364894,1.84435578323876,0.990874386064443,-0.397432560832903,-0.220643553738498,0.115289636175912,-0.213299061860042,0.189314193489543,-0.473926908519036,0.439366723425925,-0.784829894329485,-0.790448909908541,-0.879488174275954,0.0982094959654598
-0.480773124025874,-0.0769290167508855,-1.37713503530469,-0.0806886481961587,-0.617990373048383,1.43034787283041,-1.08602078678807,-0.232685599998215,0.289701228193295,-0.252699641436335,-0.0149156431064739,-0.918922215474151,-0.289225810915146,-0.603293593265675,0.212388862162628,-1.03518326402609,-0.253689661900542,-0.357855757269513,0.0716915286442856,-0.529723952199479,0.088709036549855,0.197572382285587,0.481703233266791,-0.372865253835375
-0.300373634865699,-0.179293126953814,0.219069393294066,0.994259133968108,0.00329598637856255,-0.541959730087528,1.93526841409169,1.4966487310936,-0.944892866551039,0.0780142825382579,-0.190762517462411,0.235014973661289,0.0923611608594416,0.100442799544154,-0.868233739528323,1.02432748417436,1.04217542273212,-1.58018862972541,2.1862203398395,-1.51378850596105,-1.40627369750539,-1.41570961696128,-1.09834143961508,-0.707864555713324
-1.24016256225066,-0.496382430592493,-1.85078917252377,-0.871811652719923,-1.35087817111313,-2.11394055969666,-1.83036365328939,-1.27421175835199,-1.28355227435838,-1.39561345779376,-0.3420741442865,-1.60990584428036,-1.02641771471951,-1.15633729199659,-1.80697838384865,-2.02544949398677,-1.74098936130849,-1.00635347668765,0.0449253411608017,-1.8216888751361,-2.03358017806975,-1.60954651253934,-1.25394231612786,-1.4407115655014
-1.03790082684584,-1.53397035863202,0.359151742074621,-0.941032505418931,-1.3727382467226,-1.84302174334116,-1.29180674448567,-1.0871212535635,-0.923421664903311,-1.06423825292253,-1.63514401136775,-0.272909967735137,-1.01827409032188,-1.28859015791339,-2.45369815272209,-1.31059473084542,-0.935281037583956,-1.01168651714339,-0.233031221167683,0.0902881893764071,0.744491378715265,1.74765990773898,1.31473719410963,1.66538351060275
-0.230687724960891,-0.0682603128648258,0.803988303174429,-0.53862604418542,-1.70538531833244,-0.703952424403186,-2.04995232766183,-1.97830682771224,-1.7578706380309,2.42192442067456,-0.933986990992352,1.19637398596396,-0.542647646336583,-2.41780291364411,-0.834722688247532,-1.21136559941787,-1.19739920243011,0.346105582888336,-1.76693965772117,-0.295757106321786,0.665763996641768,1.23238189065373,0.854259803453908,-1.18355203256239
-0.938765608266088,-0.425057873013843,-0.525069406264592,-1.12517154254303,-1.22072443146466,0.347603599904492,0.380831558019818,-0.712940243986523,-0.6628393539968,2.05950575148889,-1.31441453226826,-0.552476582398616,-1.05744104575809,-0.736906774374757,0.575352716294829,-0.0647178584772464,-0.887737935452953,-0.481582295842711,-1.33250384548924,1.27182076105876,0.0225445345944689,0.781513625704135,1.17811203424475,-0.151454355520172
-0.72053867987998,-0.984189273664705,-0.0610953042670433,-0.324214934989606,-0.0303570247570632,1.0965870629904,-0.527387199184588,-1.15226884005235,-0.128987203937392,-0.919050358282719,-1.27733285133945,-0.743632306788869,-0.0656639316183478,-0.660729123606683,1.84093891271742,-0.58966471475952,-1.4359561839193,0.273576232690255,-1.09984390813281,0.43983465711768,0.470620592140439,-0.360848015947133,-0.06669497785754,-0.57870819836279
0.335033854261162,0.264104085927919,0.450945179520179,-0.393242971942935,-0.772880514044406,0.693467312193382,0.929677764708416,0.137736894973637,-1.34406202445652,0.578714134776618,-0.00256601650788912,0.398597004550487,-0.543035437974565,-0.627476974461889,0.412584752930988,0.861195692144937,0.505737765944251,-0.848495479197711,1.88973334002245,-1.89983380165925,-1.58382906984137,-1.5852409456957,-1.48671110700878,-0.865850457115318
0.40892680826239,0.305839700605158,-0.77997700043159,-0.389193841283661,-0.538172333816449,-1.37985297654783,-1.2556687226461,-1.02614979441368,-0.341747292992147,0.120483211233507,0.234799382909521,-0.517462368429021,-0.601204183671911,-0.529987719014651,-0.736800785154312,-1.26064265107917,-0.946220158428257,-0.322657690261621,-1.68458215777199,-1.01590705793332,-1.30409560587809,-1.36406028741854,-1.61954112354408,-1.31789770784219
-0.491812120073746,0.244599502184283,0.0710872456545606,-0.443953513056692,-0.973648050562928,-0.947872458372741,-0.652113566228134,-0.69373005822699,-1.04541712881085,-0.566550902546637,0.11817495430058,-0.382985902902049,-0.583559664143716,-1.3089948857977,0.0287308928055674,-1.22711625520002,-0.821682474970054,-1.2858047965685,-1.69281790776691,-0.752928323166797,-0.783992368988278,-0.77890376565781,0.455769753847993,-0.541229791095894
1.85485550232437,-0.306614715280318,0.428580960215262,-0.778874463302313,-2.11008434968138,-0.257076026291025,0.224986338836637,-0.975201040877529,-1.22011463312646,-0.922760878869415,0.309290756097796,0.140804854199349,-0.69853988480547,-0.198373104361567,-0.816879141461657,-0.425182866520196,-0.48846002463594,-0.851695303471155,-0.611875720933913,-0.163799805246767,0.411156292914712,0.0900202490024631,-0.263409907107444,-0.473192067134451
0.629958432712779,0.670554443940436,2.11557744330563,1.46646489513767,0.631916976437633,1.08355316804546,1.84341760858276,1.32041615738658,0.33264363148875,0.186243922621478,0.759814318731409,0.635052368263903,0.978465053649009,1.13201515369516,2.62083246979764,2.00244320824596,1.65140030667631,-0.349322892540327,-0.140379033724855,0.92554982915977,1.12221530759981,-0.173695151251075,0.165441289135112,-0.371712072073316
