"aseg_Left_Cerebellum_Cortex","aseg_Left_Thalamus_Proper","aseg_Left_Caudate","aseg_Left_Putamen","aseg_Left_Pallidum","aseg_Brain_Stem","aseg_Left_Hippocampus","aseg_Left_Amygdala","aseg_Right_Cerebellum_Cortex","aseg_Right_Thalamus_Proper","aseg_Right_Caudate","aseg_Right_Putamen","aseg_Right_Pallidum","aseg_Right_Hippocampus","aseg_Right_Amygdala"
-0.363538038983741,-0.623427465297165,0.597829960850668,1.37084505855237,0.933197879930635,-0.564559697459108,0.426004085319291,-0.51081568077753,-0.617997275620606,-0.829745389270341,0.697897803568812,1.54857389479994,1.36438565099708,0.220144001811378,0.455670251310716
1.25128769540414,0.358817947756637,0.958588221017366,1.96351197688534,1.63051125948482,0.558292877379016,1.62884810391026,1.02599917998506,1.02350262743265,0.847982556966498,1.30828184175296,1.77317704765978,0.791216111558103,1.53599878772596,1.86934125272817
0.0272702021376,-1.89774290658683,-2.02215039144495,-1.45643932570095,-1.51903635470984,-0.737091723063498,-0.809213577836302,0.10766877813263,-0.215904585955944,-1.6766516896599,-1.87122179806396,-1.56775706459719,-1.78869962860459,-0.484810349124054,-0.252006720232187
2.09973708825225,-0.143319971263731,0.388239245296846,0.359241296466917,0.240539462856787,0.607867218149782,-0.24781944689785,0.401250530066352,1.99259570324108,0.903677041061884,0.46386555004649,-1.03587382441295,0.850404461872227,0.360999866377473,0.585677495191071
1.12303981412207,0.388636906829861,0.327502285407744,1.16935844059932,0.901544135064358,0.815280266059717,0.581096429047483,1.37804671466518,0.30404257480756,0.146056986294788,0.0124760834350871,1.08470641423006,0.890008431567706,0.467879316327786,0.734197097423321
-0.127962515434948,-0.558671367608299,-1.12305056934056,-0.0509227537843906,-0.242645642601987,0.227131286134499,0.254348481581294,-0.0510240607504633,0.0289230712335211,-0.553570776585166,-1.01381448648508,0.0384728852288554,-1.08496755170798,0.357624725852726,-0.429557066243546
-0.558426581389897,-0.618754344845391,-0.0972708023246118,1.32223515357868,-0.359950697106429,-0.665914457977006,0.458628688368911,0.105580714463115,-0.734703707062209,-0.874169673244263,-0.0379368295026126,1.410879768114,-0.198883130828894,0.443578304549609,-0.154816838884738
1.16411129422739,-0.0534180349534152,-1.32087952440792,-0.00691496999164804,1.16548050769935,0.995138138830904,-0.650356856833154,-0.281128677130948,1.43701011140358,-0.117315554407753,-1.03397965166016,0.0281949482204641,0.888702806193131,-0.0822685892059297,0.175460463529756
-0.0600110623926068,0.579567256716622,0.0255528276733507,-0.191431266089975,0.153491664474522,0.379309111372049,0.414961911979421,-0.308273504834635,0.000222079802548243,0.115966646164668,-0.213412545689606,-0.122951184255873,0.688942123882963,-0.264301168173935,0.0770083759310416
0.279256840502946,0.184466048996407,-0.546531489758288,-0.515017911624843,-0.415810246870449,0.0831117906963346,-0.190600912318517,-0.405577271834005,0.0539995374609244,-0.364712859986667,-0.908529056772888,-0.429928979315316,-0.530511975971264,-0.351829812449035,-0.671479931069449
0.969240229046814,0.610721393061781,-0.265213316811621,-0.0477587954724944,-1.04283369297157,0.60283069822261,0.97309358261291,0.85394273361707,1.07862493154665,0.396955713270662,-0.368141409244546,0.45835684124812,-1.11760818607239,1.20973520366711,1.47384996066495
-1.24311437058401,-1.01507946506488,1.00505681572617,0.128991421132996,0.89130321760762,-0.277103444425594,-0.729157821122235,-0.30451499022951,-1.08290413510277,-1.14180957127435,0.983700240761771,0.123114719415604,0.574482299378444,-0.0984692637247136,-0.546942247611245
-1.34752331617942,-0.54665477216088,-0.427949806165279,-0.614251149588869,-0.566631031233303,-0.879446253236481,-0.412950130025923,-1.03617250002735,-0.981220622604467,-0.643732377556871,-0.326066016523465,-0.583795742176228,-1.14676715277126,0.281796568730084,-0.434605891248608
-0.0129274166888874,-0.8190309356357,-0.434505541518388,0.603153719056756,-0.777966327840513,-0.820048617401147,-0.753751752651949,0.237546338376425,-0.0852412723956238,-0.930192415595613,-0.631645827253523,0.45881027964555,-0.529206350596688,-0.829299692016537,0.0572338113278806
-1.08143255677365,0.0382641377194823,-0.376468002068801,-0.105716759094961,-0.14070196428265,-0.679400676624974,-0.355731595446591,0.49229010605718,-0.953142852701709,-0.294684432047479,-0.426310154941892,0.106035206445778,-0.0522178804181603,0.0306861136889268,0.629433978568278
1.52492861625906,2.1946866966678,2.62663723689236,1.04653933158298,1.64028668069352,2.01060045406485,2.80207902127158,2.95411717241464,1.43110590745206,2.32591064473934,2.92459738886321,0.852697100878886,1.33130980817448,3.69563870482723,2.48656010959704
0.522522343305502,-0.505931865366851,0.454760677556339,0.0920306353985695,0.534267595365926,0.562372042278709,-0.0452959495052114,-0.424787457593538,0.157552714543875,-0.409465402216555,0.469682424616225,0.598469306053686,0.377332867817429,0.53290702377124,-0.649180953963757
-1.45121569552618,-0.320008430249848,-1.25223711894595,-0.433042628089343,-1.26487540328355,-0.873285881755311,-0.890022210005359,-1.1447518108421,-1.45855911151787,-0.494921968186096,-1.17319684969581,-0.393956199785947,-0.492648840108552,-0.777097518567121,-1.0913738773238
1.19403230441476,0.190919405810762,0.039435561362288,2.39539228645921,1.69987020044181,1.21229123354215,2.4745781983504,1.56388438125196,1.28399282566016,0.537340827405004,0.0427238311977067,2.10479166231287,0.50484894606771,1.56097482760909,1.81885300267755
-1.14197366617146,-0.414249692693954,-0.339447378898301,-0.661854340554221,-0.887823442376419,-0.305907343513227,-0.717864689297367,-1.3055327133947,-1.34334513163068,-0.334075422763272,-0.258590271514545,-0.584400326706133,0.315533266754153,-1.52435363074604,-1.74603818631355
0.250751485587294,-0.4146947517846,-1.48959330187765,-1.21957390116943,-0.359950697106429,-0.49051036729018,-0.67645653927285,-0.170461302646686,0.106432148663679,-0.340093490789296,-1.09389345972843,-1.19729789389768,-1.16678674184809,-0.642091897577252,-0.899939262548519
1.60986793256199,1.08993876891393,1.16220164845512,0.667008150442302,1.77295311138307,2.72632739743457,0.909099168938657,2.04497425070807,1.11291851616503,1.06080332625044,0.659312535589572,0.710015151821222,1.43271337893324,-0.0316414813347289,1.23066488958778
-1.0395571242918,-0.324347756383638,-0.373382950137926,-0.234000887013674,0.514251256700484,0.0784498879538273,-0.0540794964801089,-0.389290375211793,-0.798075496141796,-0.313942249730755,-0.549821791639256,-0.370679695384592,-0.0926922670300242,-0.0280413314416649,0.269705196957587
-0.498706901594199,-1.3860362171176,-0.832862872092626,-0.900589376815501,-0.319918019775548,-0.26773801480895,0.138405661512647,-0.722545336866289,-0.555593119966405,-0.715839774450504,-0.34545559842258,-1.00866752056721,-0.0813768471170303,-0.50033599553789,-0.794755408276387
-0.492362668709844,-1.10854187410036,-0.816087902218492,-0.323023168607488,-0.315728553543246,-1.76050424743868,-1.35178582239997,-0.940956796697493,-0.648813940134205,-0.500502358537499,-0.941879137639367,-1.08801924011729,-0.204976049243583,-1.03068307665976,-0.640766245621987
0.299914921134645,-0.836944564034167,-0.572754431170725,-0.604615458366275,0.701846244657986,0.671968380859254,0.330388902535408,1.21058400837013,0.727275594731951,-0.552367162979961,-0.22756694047596,-0.482981271814509,1.20335852146601,0.695813806432348,0.12034412389116
-2.32172134705213,-0.69497071411837,0.153196851313305,-1.73788779917283,-1.98499809899138,-0.90770903861293,-0.944982118219718,-1.32349006095253,-2.34112279830355,-0.668898843847517,0.222853047040488,-2.09057153683284,-1.82960922367464,-1.00885716793306,-1.64253727370977
0.0719594679373087,0.0777631320142376,2.05493855095208,-0.165112885586472,0.888975736367452,-0.873702123071606,0.903327123783723,1.1917914353445,0.204409133125755,0.901707491526094,2.42085605112419,0.551160566588592,0.186276354671103,0.232744526437097,1.82852991727058
-1.15840225821359,0.604713095338071,-0.335205432493348,-0.155477194363879,-0.803103125234321,-0.081386777503557,-0.403413707596035,-0.00299859635163245,-1.01479258229544,0.1693633224683,-0.356895451743059,-0.473610211600977,-1.69861147775882,0.0144854391701429,-0.266732459830286
1.42261693773286,0.693613648694437,1.11438334352656,0.463364288185693,0.0799432572852295,0.279327947197925,-0.979363430664318,-0.325813239658556,1.17998043271432,-0.259232540403264,1.09499644086269,0.667694234727848,0.846052377290306,-0.856075806846194,0.0812157301019269
1.42469672757649,0.965878547396595,-0.149138237912448,-0.0979506796021244,-1.09543476899936,1.5189778353885,-0.669178743207935,-1.188183535168,1.85404371717888,0.763073088090232,-0.36717193014959,-0.226335138869689,-0.889123745521543,-0.13537080012861,-0.979037520961162
0.319821481066545,0.571667457857671,1.7414201484769,0.430861807345301,-0.678815627009376,-0.398729157047073,0.285216375235934,0.615068249824625,0.40999023460418,0.642164630476477,2.03791180861667,0.927060998057244,-0.650629510432279,0.391376131100193,1.4612278981523
-0.999446891593194,0.254229061455031,0.643334476831074,0.837430450423999,0.972299564765449,0.187671609349706,1.17386037061057,0.638036950189283,-0.339318849109127,0.648948634433086,0.513502879708226,0.433115437124572,1.09150994771064,1.0535787020555,0.28316873030442
-0.0204950553636123,-1.24183707174857,-0.274082841112886,0.106124631515198,-1.53905269337529,-0.11464445867555,-0.596400782558783,-0.00341620908553495,-0.0783858355852538,-1.54961574460147,-0.455976215247538,0.0287995327503689,-1.16025861497521,-1.6933356663517,-0.558722839289724
1.5182872705399,2.19424163757715,2.48241105912395,1.94380914557944,1.95635863310827,1.44879954946112,0.797422643114959,1.27698443306068,1.35138275354009,2.91962041036127,2.37781117930816,1.66858392398616,1.26689895636205,1.98691756183213,1.43514230229281
-0.11377100826664,0.397983147733409,-0.442989434328294,-0.320003026582495,-0.601543249835816,2.1860461688833,-0.37380060636638,-1.4065949949992,0.472033577794677,0.230091099821815,-0.0104036232058693,-0.258529265087148,0.0583250679626291,-0.318978444674833,-0.697565526928938
-1.1562176050165,-0.717001139105304,-0.56369209112378,-0.374653215606162,0.342948637424157,-0.446472036026141,-0.414706839420904,0.307287664938205,-1.64824806402681,-1.06029210437639,-0.728593736749099,-0.564449037219256,0.157117387972233,-0.0424419310139188,-0.0361694512657726
-1.0330206419261,2.10178061149563,0.667243629295356,0.90861951244167,0.0697023398284923,0.776986064960552,0.351469415275161,0.738681619059877,-0.358310705153165,2.37285157534233,0.737452550643007,0.878845381797293,1.20248810454963,0.537407211137569,1.13221280198907
0.137149519338525,1.23958988814335,1.52006767243662,0.0685885806331544,0.486321481818474,0.448113800955657,-0.0849473901347494,0.478508885838384,0.613668870364894,1.84435578323876,0.990874386064443,-0.397432560832903,-0.220643553738498,0.115289636175912,-0.213299061860042
-0.0769290167508855,-1.37713503530469,-0.0806886481961587,-0.617990373048383,1.43034787283041,-1.07012640023135,-1.08602078678807,-0.232685599998215,-0.0149156431064739,-0.918922215474151,-0.289225810915146,-0.603293593265675,0.212388862162628,-1.03518326402609,-0.253689661900542
-0.179293126953814,0.219069393294066,0.994259133968108,0.00329598637856255,-0.541959730087528,-0.248299545337961,1.93526841409169,1.4966487310936,-0.190762517462411,0.235014973661289,0.0923611608594416,0.100442799544154,-0.868233739528323,1.02432748417436,1.04217542273212
-0.496382430592493,-1.85078917252377,-0.871811652719923,-1.35087817111313,-2.11394055969666,-1.80500044415065,-1.83036365328939,-1.27421175835199,-0.3420741442865,-1.60990584428036,-1.02641771471951,-1.15633729199659,-1.80697838384865,-2.02544949398677,-1.74098936130849
-1.53397035863202,0.359151742074621,-0.941032505418931,-1.3727382467226,-1.84302174334116,-2.36742571072882,-1.29180674448567,-1.0871212535635,-1.63514401136775,-0.272909967735137,-1.01827409032188,-1.28859015791339,-2.45369815272209,-1.31059473084542,-0.935281037583956
-0.0682603128648258,0.803988303174429,-0.53862604418542,-1.70538531833244,-0.703952424403186,-1.10196886092793,-2.04995232766183,-1.97830682771224,-0.933986990992352,1.19637398596396,-0.542647646336583,-2.41780291364411,-0.834722688247532,-1.21136559941787,-1.19739920243011
-0.425057873013843,-0.525069406264592,-1.12517154254303,-1.22072443146466,0.347603599904492,-0.527222851387423,0.380831558019818,-0.712940243986523,-1.31441453226826,-0.552476582398616,-1.05744104575809,-0.736906774374757,0.575352716294829,-0.0647178584772464,-0.887737935452953
-0.984189273664705,-0.0610953042670433,-0.324214934989606,-0.0303570247570632,1.0965870629904,-0.971310711742847,-0.527387199184588,-1.15226884005235,-1.27733285133945,-0.743632306788869,-0.0656639316183478,-0.660729123606683,1.84093891271742,-0.58966471475952,-1.4359561839193
0.264104085927919,0.450945179520179,-0.393242971942935,-0.772880514044406,0.693467312193382,0.687910423273364,0.929677764708416,0.137736894973637,-0.00256601650788912,0.398597004550487,-0.543035437974565,-0.627476974461889,0.412584752930988,0.861195692144937,0.505737765944251
0.305839700605158,-0.77997700043159,-0.389193841283661,-0.538172333816449,-1.37985297654783,-0.639774503313664,-1.2556687226461,-1.02614979441368,0.234799382909521,-0.517462368429021,-0.601204183671911,-0.529987719014651,-0.736800785154312,-1.26064265107917,-0.946220158428257
0.244599502184283,0.0710872456545606,-0.443953513056692,-0.973648050562928,-0.947872458372741,-0.392443913171013,-0.652113566228134,-0.69373005822699,0.11817495430058,-0.382985902902049,-0.583559664143716,-1.3089948857977,0.0287308928055674,-1.22711625520002,-0.821682474970054
-0.306614715280318,0.428580960215262,-0.778874463302313,-2.11008434968138,-0.257076026291025,-0.404681407870095,0.224986338836637,-0.975201040877529,0.309290756097796,0.140804854199349,-0.69853988480547,-0.198373104361567,-0.816879141461657,-0.425182866520196,-0.48846002463594
0.670554443940436,2.11557744330563,1.46646489513767,0.631916976437633,1.08355316804546,1.53804168767483,1.84341760858276,1.32041615738658,0.759814318731409,0.635052368263903,0.978465053649009,1.13201515369516,2.62083246979764,2.00244320824596,1.65140030667631
